Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","118","Kuwait","5911","Export Quantity","2734","Poultry Meat","2015","2015","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5911","Export Quantity","2734","Poultry Meat","2016","2016","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5911","Export Quantity","2734","Poultry Meat","2017","2017","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5911","Export Quantity","2734","Poultry Meat","2019","2019","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5301","Domestic supply quantity","2734","Poultry Meat","2015","2015","1000 tonnes","181","S","Standardized data"
"FBS","Food Balances (2010-)","118","Kuwait","5301","Domestic supply quantity","2734","Poultry Meat","2016","2016","1000 tonnes","186","S","Standardized data"
"FBS","Food Balances (2010-)","118","Kuwait","5301","Domestic supply quantity","2734","Poultry Meat","2017","2017","1000 tonnes","189","S","Standardized data"
"FBS","Food Balances (2010-)","118","Kuwait","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","201","S","Standardized data"
"FBS","Food Balances (2010-)","118","Kuwait","5301","Domestic supply quantity","2734","Poultry Meat","2019","2019","1000 tonnes","204","S","Standardized data"
"FBS","Food Balances (2010-)","118","Kuwait","5123","Losses","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5123","Losses","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5154","Other uses (non-food)","2734","Poultry Meat","2015","2015","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5154","Other uses (non-food)","2734","Poultry Meat","2016","2016","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5154","Other uses (non-food)","2734","Poultry Meat","2017","2017","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5154","Other uses (non-food)","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5154","Other uses (non-food)","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5170","Residuals","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5170","Residuals","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5170","Residuals","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5170","Residuals","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5170","Residuals","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5142","Food","2734","Poultry Meat","2015","2015","1000 tonnes","180","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5142","Food","2734","Poultry Meat","2016","2016","1000 tonnes","185","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5142","Food","2734","Poultry Meat","2017","2017","1000 tonnes","188","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5142","Food","2734","Poultry Meat","2018","2018","1000 tonnes","201","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5142","Food","2734","Poultry Meat","2019","2019","1000 tonnes","204","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2015","2015","kg","46.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2016","2016","kg","46.66","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2017","2017","kg","46.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2018","2018","kg","48.56","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2019","2019","kg","48.55","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2015","2015","kcal/capita/day","159","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2016","2016","kcal/capita/day","158","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2017","2017","kcal/capita/day","156","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","164","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2019","2019","kcal/capita/day","165","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","16.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","16.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","15.87","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","16.66","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","16.78","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","9.94","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","9.88","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","9.8","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","10.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","10.3","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5511","Production","2734","Poultry Meat","2015","2015","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5511","Production","2734","Poultry Meat","2016","2016","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5511","Production","2734","Poultry Meat","2017","2017","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5511","Production","2734","Poultry Meat","2019","2019","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5611","Import Quantity","2734","Poultry Meat","2015","2015","1000 tonnes","30","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5611","Import Quantity","2734","Poultry Meat","2016","2016","1000 tonnes","19","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5611","Import Quantity","2734","Poultry Meat","2017","2017","1000 tonnes","25","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","29","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5611","Import Quantity","2734","Poultry Meat","2019","2019","1000 tonnes","34","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5072","Stock Variation","2734","Poultry Meat","2015","2015","1000 tonnes","10","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5072","Stock Variation","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5072","Stock Variation","2734","Poultry Meat","2017","2017","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5072","Stock Variation","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5072","Stock Variation","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5911","Export Quantity","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5911","Export Quantity","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5911","Export Quantity","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5911","Export Quantity","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5301","Domestic supply quantity","2734","Poultry Meat","2015","2015","1000 tonnes","28","S","Standardized data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5301","Domestic supply quantity","2734","Poultry Meat","2016","2016","1000 tonnes","27","S","Standardized data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5301","Domestic supply quantity","2734","Poultry Meat","2017","2017","1000 tonnes","33","S","Standardized data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","37","S","Standardized data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5301","Domestic supply quantity","2734","Poultry Meat","2019","2019","1000 tonnes","42","S","Standardized data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5123","Losses","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5123","Losses","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5154","Other uses (non-food)","2734","Poultry Meat","2015","2015","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5154","Other uses (non-food)","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5154","Other uses (non-food)","2734","Poultry Meat","2017","2017","1000 tonnes","13","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5154","Other uses (non-food)","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5154","Other uses (non-food)","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5170","Residuals","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5170","Residuals","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5170","Residuals","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5170","Residuals","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5170","Residuals","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5142","Food","2734","Poultry Meat","2015","2015","1000 tonnes","22","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5142","Food","2734","Poultry Meat","2016","2016","1000 tonnes","26","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5142","Food","2734","Poultry Meat","2017","2017","1000 tonnes","19","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5142","Food","2734","Poultry Meat","2018","2018","1000 tonnes","37","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5142","Food","2734","Poultry Meat","2019","2019","1000 tonnes","42","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2015","2015","kg","3.7","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2016","2016","kg","4.29","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2017","2017","kg","3.12","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2018","2018","kg","5.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2019","2019","kg","6.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2015","2015","kcal/capita/day","13","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2016","2016","kcal/capita/day","20","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2017","2017","kcal/capita/day","11","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","21","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2019","2019","kcal/capita/day","23","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","1.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","1.33","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","1.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.04","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","2.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","0.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","1.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","0.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","1.55","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5511","Production","2734","Poultry Meat","2015","2015","1000 tonnes","31","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5511","Production","2734","Poultry Meat","2016","2016","1000 tonnes","32","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5511","Production","2734","Poultry Meat","2017","2017","1000 tonnes","33","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","35","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5511","Production","2734","Poultry Meat","2019","2019","1000 tonnes","36","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5611","Import Quantity","2734","Poultry Meat","2015","2015","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5611","Import Quantity","2734","Poultry Meat","2016","2016","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5611","Import Quantity","2734","Poultry Meat","2017","2017","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5611","Import Quantity","2734","Poultry Meat","2019","2019","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5072","Stock Variation","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5072","Stock Variation","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5072","Stock Variation","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5072","Stock Variation","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5072","Stock Variation","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5911","Export Quantity","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5911","Export Quantity","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5301","Domestic supply quantity","2734","Poultry Meat","2015","2015","1000 tonnes","32","S","Standardized data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5301","Domestic supply quantity","2734","Poultry Meat","2016","2016","1000 tonnes","36","S","Standardized data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5301","Domestic supply quantity","2734","Poultry Meat","2017","2017","1000 tonnes","38","S","Standardized data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","39","S","Standardized data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5301","Domestic supply quantity","2734","Poultry Meat","2019","2019","1000 tonnes","40","S","Standardized data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5171","Tourist consumption","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5171","Tourist consumption","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5171","Tourist consumption","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5171","Tourist consumption","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5171","Tourist consumption","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5170","Residuals","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5170","Residuals","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5170","Residuals","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5170","Residuals","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5170","Residuals","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5142","Food","2734","Poultry Meat","2015","2015","1000 tonnes","32","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5142","Food","2734","Poultry Meat","2016","2016","1000 tonnes","36","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5142","Food","2734","Poultry Meat","2017","2017","1000 tonnes","38","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5142","Food","2734","Poultry Meat","2018","2018","1000 tonnes","39","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5142","Food","2734","Poultry Meat","2019","2019","1000 tonnes","40","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2015","2015","kg","4.75","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2016","2016","kg","5.24","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2017","2017","kg","5.42","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2018","2018","kg","5.56","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2019","2019","kg","5.59","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2015","2015","kcal/capita/day","20","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2016","2016","kcal/capita/day","21","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2017","2017","kcal/capita/day","22","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","22","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2019","2019","kcal/capita/day","23","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","1.51","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","1.68","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","1.76","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.79","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","1.79","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","1.48","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","1.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","1.56","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.64","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","1.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","119","Latvia","5511","Production","2734","Poultry Meat","2015","2015","1000 tonnes","30","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","119","Latvia","5511","Production","2734","Poultry Meat","2016","2016","1000 tonnes","30","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","119","Latvia","5511","Production","2734","Poultry Meat","2017","2017","1000 tonnes","33","Im","FAO data based on imputation methodology"
